movie name,character,mentions,total centrality,count,average centrality,gender
Bhagwaan Dada,bijli,25.0,2040.5333333333333,297.0,6.870482603815938,female
Bhagwaan Dada,sister,4.0,556.75,47.0,11.845744680851064,female
Chameli Ki Shaadi,chameli,2.0,638.8476190476191,49.0,13.0377065111759,female
Dharm Adhikari,sudha,4.0,36.0,23.0,1.565217391304348,female
Dharm Adhikari,savitri,4.0,91.0,36.0,2.5277777777777777,female
Dharm Adhikari,daughter,3.0,321.66666666666663,46.0,6.992753623188405,female
Dilwaala,kamla,2.0,68.5,10.0,6.85,female
Dosti Dushmani,lata,5.0,68.0,51.0,1.3333333333333333,female
Dosti Dushmani,rekha,4.0,244.0,44.0,5.545454545454546,female
Himmat,malti,3.0,0.0,19.0,0.0,female
Ek Chadar Maili Si,mother,1.0,46.4,15.0,3.0933333333333333,female
Ek Chadar Maili Si,woman,1.0,96.0,16.0,6.0,female
Ek Chadar Maili Si,girl,3.0,327.5,41.0,7.987804878048781,female
Humjoli,ranibala,3.0,60.0,27.0,2.2222222222222223,female
Humjoli,shyama,3.0,107.5,34.0,3.161764705882353,female
Genesis,woman,0.0,153.5,32.0,4.796875,female
Ghar Sansar,mother,1.0,8.0,2.0,4.0,female
Ghar Sansar,radhika,2.0,64.0,40.0,1.6,female
Ghar Sansar,daughter,3.0,1029.0666666666666,71.0,14.493896713615024,female
Ishq Par Zor Nahin,sushma,10.0,184.5,110.0,1.6772727272727272,female
Ilzaam,aarti,8.0,143.35,108.0,1.3273148148148148,female
Ilzaam,sister,1.0,784.3333333333333,46.0,17.050724637681157,female
Jawab,sister,3.0,42.0,22.0,1.9090909090909087,female
Jaal,woman,0.0,444.0,25.0,17.76,female
Jeevan Mrityu,deepa,5.0,27.0,53.0,0.5094339622641509,female
Janbaaz,reshma,16.0,417.5,96.0,4.348958333333333,female
Johny Mera Naam,heera,1.0,0.0,10.0,0.0,female
Khilona,chand,10.0,319.0,119.0,2.680672268907563,female
Khilona,radha,11.0,118.5,78.0,1.5192307692307692,female
Maa Aur Mamta,mary,5.0,140.5,53.0,2.650943396226415,female
Maa Aur Mamta,girl,1.0,84.0,21.0,4.0,female
Maa Aur Mamta,maya,14.0,541.3333333333334,139.0,3.894484412470024,female
Maa Aur Mamta,mrs.,0.0,0.0,0.0,0.0,female
Maa Aur Mamta,victor,3.0,42.0,33.0,1.2727272727272727,female
